age;gender;education_level;government_region;W8wave5;W8wave6;W8wave7;w1rwa11;w1rwa21;w1rwa31;w1wing1a;w1EQUALITY1;w2UKparty1;w2UKparty2;w2UKparty3;w2trdegl5;w2trdegl7;w2trdegl8;w2trdegl9;w2efftrst1;w2efftrst2;w2efftrst3;w2efftrst4;w2efftrst5;w2efftrst6;w2efftrst14;w2efftrst15;w2efftrst16;w2efftrst18;w2natid1;w2natid2;w2natid3;w2natid4;w2eupan1;w2eupan2;w2eupan3;w2eupan4;w2eupan5;w2eupan6;w2eupan7;w2eupan8;w2eupan9;w2eupan10;w5econ1;w5econ2;w5econp1;w5econp2;w5EUref1;w6econ1;w6econ2;w6econp1;w6econp2;w6EUref1;w7cgreed;w7banks;w7EUref1;Weight_wave10;w10econ1;w10econ2;w10econp1;w10econp2;w10EUref1
32;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);Scotland;;;;Strongly agree;Agree;Agree;5;6;;;Labour;Don’t know;Don’t know;Don’t know;Don’t know;Agree;Disagree;Agree;Disagree;Disagree;Agree;5;5;5;4;Very important;Very well;Quite Often;Very important;3;5;5;2;5;5;4;4;5;1;;;;;;;;;;;;;;;;;;;
63;Male;Other technical, professional or higher qualification;Scotland;.9123924479796741;.8168887091778156;.7741783569763017;Agree;Agree;Agree;5;5;;;Scottish National Party (SNP);No effect;Don’t know;No effect;No effect;Agree;Agree;Disagree;Agree;Neither agree nor disagree;Disagree;4;4;5;5;Not important at all;Not at all;Don’t know;Not important at all;4;5;5;5;5;5;5;4;5;2;Got a little worse;Stayed the same;Stay the same;Get a little worse;3;Gotten a little worse;Stayed the same;Stay the same;Get a little worse;3;Strongly agree;Strongly agree;3;1.384.248.717.361.700;Got a little worse;Stayed the same;Get a little worse;Get a little worse;3
71;Male;City and Guild certificate;South East;.9028913733379652;.94366406730369;.933859537144561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a lot better;Got a little better;Get a little better;Get a little better;3;Gotten a lot better;Gotten a lot better;Get a little better;Get a lot better;1;Agree;Agree;1;.9328929130234438;Got a lot better;Got a lot better;Get a little better;Get a little better;1
33;Male;University or CNAA higher degree (eg M.Sc, Ph.D);London;.3372173501947918;.3854766359257886;.3873106666650643;Donâ€™t know;Donâ€™t know;Donâ€™t know;3;5;;Green;;Negative effect;Positive effect;Positive effect;No effect;Agree;Agree;Disagree;Agree;Agree;Neither agree nor disagree;4;4;4;4;Very important;Very well;Quite Often;Extremely important;1;2;1;1;2;1;2;1;3;1;Stayed the same;Stayed the same;Get a little better;Get a little worse;1;Stayed the same;Gotten a little worse;Stay the same;Stay the same;1;Strongly agree;Strongly agree;1;.6755722861348691;Stayed the same;Got a lot worse;Stay the same;Stay the same;1
53;Female;CSE grade 1, GCE O level, GCSE, School Certificate;South East;1.328.765.470.138.510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;;Get a little worse;Get a little better;3;;;;;;;;;;;;;;
41;Female;City and Guild certificate - advanced;East Midlands;1.070.862.561.674.290;1.775.997.314.362.670;1.794.606.854.608.940;Agree;Agree;Strongly disagree;5;4;;Labour;;No effect;No effect;No effect;No effect;Agree;Neither agree nor disagree;Agree;Neither agree nor disagree;Agree;Strongly agree;5;4;3;5;Very unimportant;Very well;Never;Very important;5;2;5;5;5;1;5;5;1;1;Got a lot worse;Got a lot worse;Get a lot worse;Get a lot worse;3;Gotten a lot worse;Gotten a lot worse;Get a little worse;Get a little worse;3;Strongly agree;Strongly agree;3;1.220.438.711.499.180;Got a lot worse;Got a lot worse;Get a little better;Get a little better;3
73;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);Yorkshire and the Humber;1.018.735.802.135.270;;;Agree;Agree;Disagree;3;4;;Conservative;;Negative effect;Positive effect;No effect;Negative effect;Agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Don’t Know;Neither agree nor disagree;2;2;2;4;Very important;Extremely well;Always;Extremely important;3;2;3;3;3;4;3;2;3;2;Got a little better;Stayed the same;Stay the same;Get a little better;1;;;;;;;;;;;;;;
36;Female;University diploma;London;.7228545244522647;.870895565926499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a lot better;Got a little better;Get a little better;Get a little better;1;Gotten a little better;Gotten a little better;Don't know;Don't know;1;;;;;;;;;
55;Female;City and Guild certificate - advanced;East Midlands;2.326.722.214.332.550;2.204.931.540.229.990;2.265.389.382.232.940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a lot worse;Get a lot worse;Get a little better;3;Gotten a little better;Gotten a little worse;Get a little worse;Get a little better;3;Strongly agree;Strongly agree;3;2.366.638.439.121.750;Got a little better;Got a little worse;Get a lot better;Don't know;3
40;Female;Nursing qualification (eg SEN, SRN, SCM, RGN);Yorkshire and the Humber;;;;Agree;Strongly agree;Neither agree nor disagree;3;4;;;Labour;Negative effect;Positive effect;Negative effect;Positive effect;Neither agree nor disagree;Agree;Agree;Agree;Disagree;Agree;5;5;4;4;Extremely important;Extremely well;Always;Extremely important;2;4;5;5;5;2;5;5;4;3;;;;;;;;;;;;;;;;;;;
22;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);Yorkshire and the Humber;1.309.726.894.367.200;1.745.785.632.772.560;1.894.247.559.885.550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a little worse;Get a little worse;Get a little worse;1;Gotten a little worse;Stayed the same;Get a little worse;Get a little worse;1;Agree;Agree;1;2.816.241.363.450.210;Got a little better;Stayed the same;Stay the same;Stay the same;1
33;Female;Other technical, professional or higher qualification;London;.8465008367245758;;;Agree;Neither agree nor disagree;Neither agree nor disagree;8;3;Conservative;;;Negative effect;No effect;Negative effect;Negative effect;Strongly disagree;Agree;Agree;Neither agree nor disagree;Disagree;Neither agree nor disagree;4;2;4;4;Neither unimportant nor important;Very well;Always;Neither unimportant nor important;5;5;5;5;5;5;5;5;5;5;Stayed the same;Stayed the same;Stay the same;Get a little better;3;;;;;;;;;;;;;;
32;Female;CSE grade 1, GCE O level, GCSE, School Certificate;South West;;;;Agree;Disagree;Agree;2;7 -  Government should do more to reduce income inequality.;Green;;;Negative effect;Positive effect;Negative effect;Negative effect;Agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Agree;4;5;4;4;Very important;Very well;Always;Neither unimportant nor important;2;1;2;1;3;2;4;1;3;1;;;;;;;;;;;;;;;;;;;
29;Female;GCE A level or Higher Certificate;Yorkshire and the Humber;.8611962799770679;.9943055028498483;1.008.782.156.784.290;Agree;Agree;Neither agree nor disagree;5;4;;;Labour;Negative effect;Negative effect;Negative effect;Negative effect;Agree;Agree;Agree;Agree;Agree;Agree;2;2;2;4;Neither unimportant nor important;Very well;Quite Often;Neither unimportant nor important;4;2;4;2;2;4;2;4;4;2;;Got a little worse;Get a little worse;Get a little worse;3;Gotten a little worse;Gotten a little worse;Get a little worse;Get a little worse;3;Agree;Agree;3;10.103.915.610.912;Got a lot worse;Got a lot worse;Get a lot worse;Get a lot worse;3
39;Male;University or CNAA higher degree (eg M.Sc, Ph.D);West Midlands;.9747291809686813;.9764571026799259;1.019.418.736.698.660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a lot better;Got a little better;Get a little better;Get a lot better;1;Gotten a lot better;Gotten a lot better;Get a little better;Get a lot better;1;Disagree;Disagree;1;;;;;;
25;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);London;;;;Agree;Agree;Neither agree nor disagree;6;4;;;Liberal Democrat;Don’t know;Don’t know;Don’t know;Don’t know;Agree;Agree;Disagree;Agree;Agree;Strongly disagree;2;2;4;4;Extremely important;Extremely well;Always;Extremely important;4;1;1;3;2;2;2;2;3;2;;;;;;;;;;;;;;;;;;;
61;Female;University or CNAA higher degree (eg M.Sc, Ph.D);Wales;.7186700509831488;.7582869372747914;.7629141139433906;Strongly disagree;Strongly disagree;Strongly disagree;5;6;;Plaid Cymru;;Negative effect;Negative effect;Negative effect;Negative effect;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Agree;Agree;Neither agree nor disagree;3;4;5;5;Neither unimportant nor important;Very well;Quite Often;Neither unimportant nor important;1;2;2;3;3;2;4;1;2;1;Got a lot worse;Got a little worse;Stay the same;Get a little worse;1;Gotten a little worse;Stayed the same;Stay the same;Get a little worse;1;Strongly agree;Strongly agree;1;.8089523257431838;Got a little worse;Got a little worse;Get a little worse;Get a lot worse;1
42;Female;GCE A level or Higher Certificate;South East;.7859502006089714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stayed the same;Stayed the same;Get a little better;Get a little better;1;;;;;;;;;;;;;;
24;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);South East;1.017.608.453.062.770;1.381.135.775.347.780;1.505.948.095.947.620;Agree;Agree;Disagree;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stayed the same;Stayed the same;Stay the same;Stay the same;2;Don't know;Don't know;Don't know;Don't know;2;Agree;Agree;1;;;;;;
40;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);London;;;;Disagree;Strongly disagree;Strongly disagree;2;7 -  Government should do more to reduce income inequality.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;Male;GCE A level or Higher Certificate;South West;;;;Agree;Agree;Neither agree nor disagree;7;3;;Conservative;;Negative effect;Positive effect;Negative effect;Negative effect;Strongly agree;Agree;Disagree;Agree;Agree;Disagree;4;4;3;4;Neither unimportant nor important;Very well;Don’t know;Neither unimportant nor important;5;3;5;2;5;2;5;3;5;1;;;;;;;;;;;;;;;;;;;
55;Female;GCE A level or Higher Certificate;North West;1.434.874.168.588.380;1.251.690.766.748.470;1.239.026.515.292.480;Agree;Strongly agree;Agree;3;6;;Labour;;Positive effect;Positive effect;Positive effect;Positive effect;Neither agree nor disagree;Agree;Disagree;Agree;Agree;Disagree;5;4;5;4;Very important;Very well;Always;Extremely important;2;2;5;1;1;2;4;4;4;4;Got a lot worse;Stayed the same;Stay the same;Get a little worse;1;Gotten a lot worse;Stayed the same;Stay the same;Get a lot worse;1;Agree;Strongly agree;1;1.560.104.781.664.010;Stayed the same;Stayed the same;Stay the same;Get a little better;1
25;Female;City and Guild certificate;North East;1.210.324.689.427.940;2.560.802.141.090.450;2.808.539.314.639.550;Agree;Neither agree nor disagree;Donâ€™t know;5;4;Labour;;;Don’t know;Positive effect;No effect;Positive effect;Disagree;Disagree;Agree;Neither agree nor disagree;Disagree;Agree;4;5;5;5;Neither unimportant nor important;Not very well;Rarely;Neither unimportant nor important;4;2;4;4;4;2;3;2;4;1;Got a lot worse;Got a lot worse;Get a lot worse;Get a lot worse;2;Gotten a lot worse;Gotten a lot worse;Get a lot worse;Get a lot worse;I would not vote;Agree;Agree;I would not vote;1.405.651.296.744.320;Got a lot worse;Got a lot worse;Get a little worse;Get a little worse;I would not vote.
58;Female;Other technical, professional or higher qualification;South East;1.003.009.145.331.430;1.073.473.588.023.670;1.078.448.568.532.640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stayed the same;Stayed the same;Stay the same;Stay the same;3;Stayed the same;Stayed the same;Stay the same;Stay the same;3;Strongly agree;Strongly agree;3;.9120065146489178;Stayed the same;Stayed the same;Stay the same;Stay the same;3
62;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);East of England;.7727501957474152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Get a little worse;Get a little worse;3;;;;;;;;;;;;;;
45;Female;University or CNAA higher degree (eg M.Sc, Ph.D);Yorkshire and the Humber;.8133333431507401;.8199319892777446;.7836645014036976;Strongly agree;Strongly agree;Agree;5;5;Liberal Democrat;;;Don’t know;Don’t know;Negative effect;Negative effect;Agree;Agree;Don’t Know;Agree;Neither agree nor disagree;Agree;5;5;5;5;Very unimportant;Very well;Don’t know;Extremely important;3;4;3;2;3;2;5;3;3;2;Stayed the same;Got a little worse;Stay the same;Stay the same;2;Stayed the same;Stayed the same;Get a little worse;Get a little worse;1;Strongly agree;Strongly agree;1;.6492245038036418;Got a little better;Got a lot worse;Stay the same;Get a little better;1
68;Male;No formal qualifications;Yorkshire and the Humber;1.312.771.222.643.060;1.177.496.558.685.370;1.113.687.480.978.720;Agree;Strongly agree;Agree;2;5;Labour;;;Negative effect;No effect;Negative effect;Negative effect;Agree;Agree;Disagree;Agree;Agree;Disagree;3;5;3;4;Extremely important;Extremely well;Always;Extremely important;5;4;4;3;5;3;4;3;4;2;Stayed the same;Got a little worse;Get a little worse;Stay the same;1;Stayed the same;Gotten a little worse;Get a little worse;Stay the same;1;Strongly agree;Strongly agree;1;1.051.959.450.257.260;Got a little worse;Got a little worse;Get a little worse;Stay the same;1
63;Female;No formal qualifications;London;;;;Strongly agree;Agree;Disagree;5;5;;;Conservative;Negative effect;Positive effect;Positive effect;Negative effect;Disagree;Neither agree nor disagree;Agree;Disagree;Disagree;Agree;3;4;3;5;Very unimportant;Extremely well;Quite Often;Very important;4;4;4;3;4;3;4;2;4;2;;;;;;;;;;;;;;;;;;;
35;Female;University or CNAA higher degree (eg M.Sc, Ph.D);South East;.816793936518121;.9595404392245378;.9681941161135005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stayed the same;Got a little worse;Stay the same;Get a little worse;1;Stayed the same;Gotten a little worse;Stay the same;Stay the same;1;Agree;Agree;1;;;;;;
47;Male;CSE grades 2-5;Yorkshire and the Humber;;;;Agree;Agree;Agree;5;3;No-none;;;No effect;No effect;Negative effect;Negative effect;Agree;Agree;Agree;Agree;Agree;Agree;2;2;2;4;Neither unimportant nor important;Very well;Rarely;Neither unimportant nor important;4;2;4;2;2;4;2;4;4;4;;;;;;;;;;;;;;;;;;;
81;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);London;1.034.404.297.473.100;.993860587960458;.9371301338085269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Stayed the same;Get a little better;Get a little better;1;Gotten a little better;Gotten a little worse;Get a little better;Get a little better;3;Agree;Agree;3;.692639526621147;Got a little better;Stayed the same;Stay the same;Get a little better;3
65;Male;City and Guild certificate;West Midlands;;;;Agree;Agree;Agree;5;5;;;No-none;Don’t know;Don’t know;Don’t know;Negative effect;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Disagree;Disagree;Agree;4;5;4;5;Extremely important;Extremely well;Quite Often;Extremely important;3;2;3;3;4;2;3;3;4;2;;;;;;;;;;;;;;;;;;;
42;Female;Refused;North West;;;;Strongly agree;Strongly agree;Strongly agree;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;Female;Other technical, professional or higher qualification;East Midlands;;;;Agree;Agree;Strongly disagree;5;5;Labour;;;Negative effect;Negative effect;No effect;Negative effect;Neither agree nor disagree;Agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Disagree;3;2;3;5;Very important;Very well;Always;Very important;3;2;3;3;4;3;3;3;3;2;;;;;;;;;;;;;;;;;;;
35;Female;GCE A level or Higher Certificate;West Midlands;;;;Strongly agree;Agree;Neither agree nor disagree;3;5;;Liberal Democrat;;Negative effect;Don’t know;Positive effect;Don’t know;Strongly disagree;Agree;Agree;Agree;Strongly disagree;Neither agree nor disagree;4;4;4;4;Extremely important;Extremely well;Always;Extremely important;3;2;3;4;4;2;3;3;3;2;;;;;;;;;;;;;;;;;;;
35;Female;City and Guild certificate - advanced;South West;1.348.329.802.738.540;1.407.466.105.444.510;1.472.744.426.189.920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a little worse;Get a little worse;Get a little worse;3;Gotten a little worse;Gotten a little worse;Get a little worse;Get a little worse;3;Strongly agree;Agree;3;243.051.352.795.542;Got a little worse;Got a little worse;Get a little worse;Get a little worse;3
32;Female;Refused;London;.7228545244522647;.870895565926499;.8735028557858543;Donâ€™t know;Donâ€™t know;Donâ€™t know;5;4;Don't know;;;Don’t know;Don’t know;Don’t know;Don’t know;Don’t Know;Don’t Know;Don’t Know;Don’t Know;Don’t Know;Don’t Know;3;3;3;3;Extremely important;Very well;Never;Very important;3;3;3;3;3;3;3;3;3;3;Don't know;Don't know;Don't know;Don't know;2;Don't know;Don't know;Don't know;Don't know;2;Don't know;Don't know;I would not vote;.8261017542543434;Don't Know;Don't Know;Don't know;Don't know;2
38;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);North West;;;;Disagree;Agree;Strongly disagree;5;3;;;Don't know;Negative effect;Positive effect;No effect;Positive effect;Disagree;Agree;Disagree;Agree;Disagree;Disagree;4;4;4;4;Very important;Very well;Always;Very important;1;2;4;3;4;3;4;2;3;2;;;;;;;;;;;;;;;;;;;
54;Female;Teaching qualification (not degree);South East;.9296471449978643;.8614951059349119;.8529417698537097;Agree;Strongly agree;Neither agree nor disagree;8;7 -  Government should do more to reduce income inequality.;;;Conservative;Positive effect;Positive effect;Don’t know;Positive effect;Disagree;Agree;Disagree;Agree;Disagree;Disagree;4;4;4;4;Extremely important;Extremely well;Always;Extremely important;2;1;4;2;5;2;3;1;4;2;Got a little better;Got a little better;Get a lot better;Get a little better;3;Gotten a little better;Stayed the same;Get a little better;Get a little better;3;Agree;Disagree;3;;;;;;
59;Male;CSE grade 1, GCE O level, GCSE, School Certificate;South West;.8939250426598235;.8049470410205464;.7863099516538558;Strongly agree;Strongly agree;Strongly agree;6;4;;;Conservative;Negative effect;Negative effect;Negative effect;Negative effect;Neither agree nor disagree;Neither agree nor disagree;Disagree;Neither agree nor disagree;Neither agree nor disagree;Disagree;2;4;2;3;Extremely important;Extremely well;Never;Extremely important;2;2;2;4;4;1;4;2;3;2;Got a little better;Stayed the same;Stay the same;Get a little better;1;Gotten a little better;Stayed the same;Get a little better;Get a little better;1;Agree;Agree;1;.6220186325488511;Got a little better;Got a little better;Get a little better;Get a little better;1
